"user_id","rec","freq","mon","used_offer","ride_fare","app_type","main_city","age","num_cities_used","rfm_seq","rfm_ind"
18616,39,33,489.46,0,0,"iPhone","Minneapolis",26,3,444,444
18617,78,64,1501.15,0,0,"iPhone","Minneapolis",49,5,512,511
18618,5,34,783.58,0,0,"Android","Chicago",29,3,142,143
18619,38,34,397.81,0,0,"Android","Minneapolis",35,1,444,445
18620,60,43,579.09,0,0,"Android","Chicago",42,2,534,534
18621,13,59,1072.21,0,0,"iPhone","Minneapolis",35,8,214,212
18622,14,31,252.54,0,0,"iPhone","Milwaukee",50,5,245,245
18623,22,30,771.65,0,0,"iPhone","Chicago",29,5,342,343
18624,3,20,568.24,0,0,"iPhone","Chicago",31,3,152,154
18625,18,55,1186.95,0,0,"iPhone","Milwaukee",38,3,322,321
18626,70,35,1003.88,0,0,"Android","Chicago",38,3,541,542
18627,18,96,1934.96,1,19.36,"iPhone","Milwaukee",45,2,311,311
18628,30,28,794.16,0,0,"iPhone","Minneapolis",19,2,451,453
18629,29,51,915.52,0,0,"iPhone","Chicago",23,3,423,422
18630,15,44,611.05,0,0,"Android","Milwaukee",42,2,234,234
18631,10,74,1451.55,0,0,"iPhone","Milwaukee",33,1,113,111
18632,8,32,681.49,0,0,"iPhone","Milwaukee",35,5,143,143
18633,6,41,1066.26,0,0,"iPhone","Chicago",49,5,131,132
18634,22,43,1192.65,0,0,"Android","Minneapolis",34,5,331,331
18635,28,50,866.94,0,0,"Android","Milwaukee",31,4,423,422
18636,27,24,226.66,0,0,"iPhone","Chicago",53,5,455,455
18637,6,80,1345.53,1,21.86,"iPhone","Milwaukee",31,11,113,111
18638,15,40,1189.18,0,0,"Android","Indianapolis",33,1,231,231
18639,7,57,868.47,0,0,"iPhone","Minneapolis",29,2,123,112
18640,39,64,1058.45,1,14.99,"Android","Chicago",41,4,414,412
18641,54,39,426.8,0,0,"Android","Minneapolis",35,4,535,535
18642,2,20,513.53,0,0,"iPhone","Chicago",32,8,152,154
18643,22,70,1105.66,1,14.89,"Android","Indianapolis",24,4,314,312
18644,41,41,931.42,0,0,"iPhone","Minneapolis",28,5,532,532
18645,52,48,982.62,0,0,"iPhone","Milwaukee",30,3,523,522
18646,10,57,992.68,0,0,"Android","Chicago",26,6,123,112
18647,23,28,827.02,0,0,"iPhone","Milwaukee",51,5,351,353
18648,14,24,412.88,0,0,"iPhone","Chicago",36,3,253,255
18649,45,23,449.25,0,0,"iPhone","Chicago",45,5,553,555
18650,11,42,429.86,0,0,"Android","Milwaukee",32,2,235,235
18651,17,42,814.24,0,0,"iPhone","Milwaukee",50,5,333,333
18652,26,30,741.99,0,0,"iPhone","Chicago",30,2,442,443
18653,53,48,994.09,0,0,"iPhone","Indianapolis",46,1,523,522
18654,14,36,445.33,0,0,"iPhone","Chicago",35,3,244,245
18655,38,47,1057.44,0,0,"iPhone","Minneapolis",31,4,422,422
18656,20,26,439.64,0,0,"iPhone","Chicago",31,5,353,355
18657,10,86,1951.79,1,17.78,"Android","Chicago",27,6,111,111
18658,29,51,684.83,0,0,"iPhone","Milwaukee",33,7,424,423
18659,10,45,589.62,0,0,"Android","Minneapolis",37,5,134,124
18660,11,37,588.54,0,0,"iPhone","Minneapolis",33,2,234,234
18661,33,37,901.89,0,0,"Android","Indianapolis",38,5,432,432
18662,38,45,673.27,0,0,"iPhone","Chicago",27,4,424,423
18663,28,46,1244.18,0,0,"Android","Chicago",24,10,421,421
18664,24,39,1150.28,0,0,"Android","Chicago",44,4,331,332
18665,8,15,348.55,0,0,"iPhone","Chicago",31,1,154,155
18666,26,87,1509.93,1,22.49,"iPhone","Chicago",50,1,412,411
18667,19,23,546.62,0,0,"iPhone","Chicago",32,5,352,354
18668,23,25,209.23,0,0,"iPhone","Minneapolis",35,10,355,355
18669,7,51,1226.08,1,13.3,"iPhone","Chicago",37,9,122,121
18670,9,41,566.36,0,0,"iPhone","Minneapolis",32,6,134,134
18671,47,46,1228.21,0,0,"iPhone","Milwaukee",43,3,522,521
18672,19,59,1028.49,0,0,"Android","Chicago",35,5,314,312
18673,18,75,617.35,1,20.31,"Android","Chicago",30,6,315,314
18674,45,15,291.61,0,0,"Android","Minneapolis",49,3,554,555
18675,67,64,527.21,0,0,"iPhone","Chicago",25,2,515,514
18676,30,35,787.73,0,0,"iPhone","Indianapolis",28,2,442,443
18677,18,37,474.39,0,0,"Android","Chicago",33,2,335,334
18678,15,50,913.42,0,0,"iPhone","Chicago",38,1,223,222
18679,17,82,2198.69,1,24.63,"Android","Milwaukee",29,8,311,311
18680,10,39,484.4,0,0,"iPhone","Minneapolis",35,2,135,134
18681,19,39,1148.03,0,0,"iPhone","Chicago",31,2,331,332
18682,21,38,873.69,0,0,"Android","Indianapolis",26,4,332,332
18683,4,38,879.45,0,0,"Android","Chicago",41,5,132,132
18684,20,29,537.95,0,0,"iPhone","Minneapolis",34,6,344,344
18685,59,34,728.93,0,0,"Android","Chicago",34,2,542,543
18686,62,26,286.57,0,0,"iPhone","Indianapolis",28,2,554,555
18687,34,48,1346.03,0,0,"Android","Chicago",25,4,421,421
18688,28,32,366.21,0,0,"Android","Indianapolis",36,4,445,445
18689,26,23,603.83,0,0,"iPhone","Chicago",47,7,452,454
18690,36,31,604.45,0,0,"iPhone","Minneapolis",49,7,443,444
18691,30,61,801.89,0,0,"iPhone","Chicago",59,4,415,413
18692,64,21,533.94,0,0,"iPhone","Chicago",28,6,552,554
18693,40,81,2401.94,1,17.02,"iPhone","Chicago",36,3,511,511
18694,37,55,1354.25,0,0,"Android","Minneapolis",38,8,421,421
18695,55,25,302.06,0,0,"Android","Minneapolis",23,5,554,555
18696,16,40,928.37,0,0,"iPhone","Milwaukee",43,5,232,232
18697,58,46,1067.68,0,0,"Android","Chicago",39,5,522,522
18698,50,70,570.21,0,0,"Android","Minneapolis",27,3,515,514
18699,21,20,427.3,0,0,"Android","Chicago",25,4,353,355
18700,18,42,680.37,0,0,"iPhone","Indianapolis",29,6,334,333
18701,24,43,613.69,0,0,"iPhone","Chicago",46,3,334,334
18702,46,36,411.77,0,0,"iPhone","Indianapolis",38,3,535,545
18703,78,15,164.12,0,0,"Android","Chicago",31,2,555,555
18704,13,28,611.57,0,0,"Android","Chicago",43,2,252,254
18705,15,48,712.37,0,0,"Android","Milwaukee",45,3,224,223
18706,27,29,700.28,0,0,"iPhone","Milwaukee",37,6,442,443
18707,3,46,748.25,0,0,"iPhone","Minneapolis",51,7,133,123
18708,77,35,571.19,0,0,"Android","Milwaukee",23,3,543,544
18709,43,30,325.16,0,0,"iPhone","Chicago",41,2,545,545
18710,14,29,788.69,0,0,"iPhone","Chicago",35,7,242,243
18711,53,29,809.49,0,0,"iPhone","Milwaukee",27,4,542,543
18712,25,70,1783.82,1,14.62,"iPhone","Minneapolis",33,2,411,411
18713,53,38,1119.45,0,0,"iPhone","Chicago",20,4,531,532
18714,27,48,1046.2,0,0,"iPhone","Milwaukee",27,2,422,422
18715,41,26,631.82,0,0,"iPhone","Minneapolis",33,2,551,554
18716,34,29,662.51,0,0,"iPhone","Minneapolis",41,6,443,443
18717,8,17,146.5,0,0,"iPhone","Indianapolis",55,5,155,155
18718,4,55,1554.51,0,0,"iPhone","Milwaukee",40,3,121,121
18719,41,42,496.83,0,0,"iPhone","Indianapolis",34,3,534,534
18720,18,21,377.84,0,0,"Android","Milwaukee",37,6,354,355
18721,6,31,616.14,0,0,"iPhone","Indianapolis",44,7,143,144
18722,25,107,1038.88,1,22.74,"Android","Milwaukee",38,1,414,412
18723,84,49,527,0,0,"Android","Milwaukee",24,3,525,524
18724,26,35,586.68,0,0,"Android","Indianapolis",38,2,443,444
18725,33,65,1267.51,0,0,"iPhone","Minneapolis",24,2,413,411
18726,74,40,514.18,0,0,"iPhone","Chicago",29,5,534,534
18727,25,48,1005.73,0,0,"iPhone","Minneapolis",42,5,423,422
18728,51,21,227.56,0,0,"iPhone","Minneapolis",52,6,555,555
18729,30,40,805.86,0,0,"iPhone","Chicago",30,4,433,433
18730,55,38,783.28,0,0,"Android","Indianapolis",38,3,533,533
18731,27,28,410,0,0,"Android","Chicago",48,4,453,455
18732,12,37,724.64,0,0,"iPhone","Indianapolis",28,3,233,233
18733,9,21,242.98,0,0,"iPhone","Milwaukee",42,2,155,155
18734,31,46,820.33,0,0,"iPhone","Milwaukee",45,3,423,423
18735,20,22,485.77,0,0,"Android","Minneapolis",40,3,353,354
18736,31,56,1001.72,0,0,"iPhone","Milwaukee",41,2,414,422
18737,17,35,830.46,0,0,"iPhone","Chicago",27,3,342,343
18738,20,29,589.75,0,0,"iPhone","Chicago",41,3,343,344
18739,89,50,702.53,0,0,"Android","Indianapolis",33,4,524,523
18740,9,38,538.13,0,0,"iPhone","Minneapolis",49,4,134,134
18741,13,35,661.65,0,0,"iPhone","Chicago",30,6,243,243
18742,71,44,632.27,0,0,"Android","Chicago",30,3,524,534
18743,4,40,476.19,0,0,"iPhone","Chicago",40,8,135,134
18744,26,34,531.06,0,0,"iPhone","Milwaukee",33,5,444,444
18745,6,41,900.99,0,0,"iPhone","Minneapolis",27,3,132,132
18746,16,37,859.92,0,0,"iPhone","Chicago",27,4,232,232
18747,23,26,540.14,0,0,"Android","Chicago",31,6,352,354
18748,46,24,640.86,0,0,"Android","Indianapolis",40,4,551,553
18749,40,28,566.71,0,0,"Android","Chicago",33,5,552,554
18750,22,42,1098.06,0,0,"iPhone","Chicago",19,3,331,332
18751,21,44,478.87,0,0,"Android","Chicago",31,4,335,334
18752,19,23,538.02,0,0,"iPhone","Chicago",31,2,352,354
18753,27,44,613.98,0,0,"iPhone","Indianapolis",28,3,424,434
18754,13,66,1664.79,0,0,"iPhone","Chicago",33,3,212,211
18755,12,31,514.56,0,0,"Android","Chicago",44,1,244,244
18756,9,27,477.18,0,0,"Android","Minneapolis",22,6,153,154
18757,8,34,311.95,0,0,"iPhone","Chicago",32,1,145,145
18758,7,52,673.9,0,0,"iPhone","Chicago",34,5,124,123
18759,46,22,370.85,0,0,"iPhone","Milwaukee",28,2,553,555
18760,65,35,673.13,0,0,"Android","Chicago",47,4,543,543
18761,316,57,1467.18,0,0,"iPhone","Chicago",21,1,512,511
18762,38,30,787.9,0,0,"Android","Minneapolis",24,2,442,443
18763,7,35,675.85,0,0,"iPhone","Minneapolis",23,1,143,143
18764,8,31,313.06,0,0,"iPhone","Chicago",56,5,145,145
18765,14,38,803.97,0,0,"iPhone","Minneapolis",24,2,233,233
18766,24,47,1406.06,0,0,"iPhone","Minneapolis",54,5,321,321
18767,27,31,536.58,0,0,"Android","Milwaukee",26,7,443,444
18768,37,52,986.59,0,0,"iPhone","Minneapolis",38,2,423,422
18769,11,33,802.37,0,0,"Android","Chicago",28,2,242,243
18770,14,64,1665.31,1,17.5,"iPhone","Milwaukee",23,1,212,211
18771,28,31,850.65,0,0,"iPhone","Minneapolis",29,6,441,442
18772,21,79,973.73,1,25.72,"Android","Indianapolis",31,5,314,312
18773,9,37,1094.98,0,0,"iPhone","Minneapolis",55,4,141,132
18774,19,57,495.54,0,0,"iPhone","Chicago",55,2,325,314
18775,10,27,226.47,0,0,"Android","Minneapolis",37,3,155,155
18776,97,39,687.7,0,0,"iPhone","Milwaukee",38,2,533,533
18777,19,50,598.13,0,0,"iPhone","Milwaukee",35,6,325,324
18778,37,36,940.98,0,0,"iPhone","Chicago",37,4,441,442
18779,16,31,503.7,0,0,"iPhone","Chicago",29,4,244,244
18780,6,62,1634.65,0,0,"Android","Chicago",45,3,112,111
18781,32,19,450.71,0,0,"iPhone","Chicago",32,4,453,455
18782,7,28,557.73,0,0,"iPhone","Chicago",52,5,152,154
18783,2,68,1000.62,0,0,"Android","Milwaukee",43,4,114,112
18784,7,72,1288.95,1,13.8,"iPhone","Chicago",42,1,113,111
18785,52,17,201.1,0,0,"Android","Milwaukee",48,3,555,555
18786,14,20,163.99,0,0,"Android","Chicago",25,7,255,255
18787,93,26,637.8,0,0,"iPhone","Minneapolis",27,4,551,554
18788,5,23,289.07,0,0,"Android","Chicago",49,7,155,155
18789,39,50,1447.94,0,0,"Android","Chicago",20,2,421,421
18790,16,16,366.29,0,0,"iPhone","Chicago",41,3,254,255
18791,10,46,1181.89,0,0,"iPhone","Indianapolis",21,3,131,121
18792,64,21,243.47,0,0,"iPhone","Chicago",40,2,555,555
18793,14,32,470.53,0,0,"iPhone","Minneapolis",31,4,244,244
18794,19,39,391.96,0,0,"iPhone","Milwaukee",44,6,335,335
18795,22,49,497.17,0,0,"iPhone","Chicago",50,4,325,324
18796,13,41,473.33,0,0,"iPhone","Indianapolis",43,6,235,234
18797,24,57,984.25,0,0,"iPhone","Minneapolis",40,7,323,312
18798,16,22,467.3,0,0,"iPhone","Indianapolis",41,6,253,254
18799,16,37,1089.36,0,0,"Android","Chicago",30,8,231,232
18800,32,54,1290.74,0,0,"iPhone","Minneapolis",37,4,421,421
18801,11,69,601.28,0,0,"iPhone","Indianapolis",28,2,215,214
18802,22,32,272.79,0,0,"iPhone","Milwaukee",21,2,345,345
18803,19,29,605.91,0,0,"iPhone","Chicago",28,3,343,344
18804,28,24,664.21,0,0,"iPhone","Minneapolis",47,2,451,453
18805,6,138,3640.3,1,10.19,"iPhone","Minneapolis",32,2,111,111
18806,8,45,545.07,0,0,"iPhone","Milwaukee",41,4,134,124
18807,4,43,1217.7,0,0,"iPhone","Milwaukee",58,8,131,131
18808,12,21,623.94,0,0,"iPhone","Minneapolis",33,6,251,254
18809,15,22,542.73,0,0,"iPhone","Minneapolis",44,8,252,254
18810,50,41,533.88,0,0,"iPhone","Chicago",32,1,534,534
18811,14,69,1827.78,0,0,"iPhone","Minneapolis",19,2,211,211
18812,29,79,1693.43,1,20.81,"iPhone","Minneapolis",28,3,412,411
18813,10,67,925.85,0,0,"Android","Milwaukee",22,3,114,112
18814,13,52,1010.63,0,0,"iPhone","Milwaukee",35,2,223,222
18815,47,72,642.97,0,0,"Android","Indianapolis",32,2,515,513
18816,21,64,1465.68,1,23.52,"Android","Chicago",32,6,313,311
18817,28,35,579.48,0,0,"iPhone","Milwaukee",28,3,443,444
18818,19,231,2530.36,1,15.33,"iPhone","Chicago",57,1,311,311
18819,18,62,1405.65,0,0,"Android","Indianapolis",45,4,313,311
18820,82,39,998.19,0,0,"iPhone","Indianapolis",33,5,532,532
18821,20,66,1364.71,1,24.78,"iPhone","Chicago",43,4,313,311
18822,34,41,576.67,0,0,"iPhone","Milwaukee",37,9,434,434
18823,6,33,604.89,0,0,"iPhone","Chicago",38,6,143,144
18824,56,45,714.8,0,0,"Android","Minneapolis",45,6,524,523
18825,15,67,1636.42,0,0,"Android","Milwaukee",35,1,212,211
18826,53,45,1113.75,0,0,"Android","Indianapolis",37,11,522,522
18827,5,38,977.22,0,0,"iPhone","Minneapolis",21,5,132,132
18828,123,68,1274.4,0,0,"Android","Indianapolis",40,3,513,511
18829,19,86,1209.86,1,23.25,"Android","Chicago",31,4,313,311
18830,7,27,576.78,0,0,"iPhone","Milwaukee",27,5,152,154
18831,46,55,1003.97,0,0,"iPhone","Indianapolis",24,9,523,522
18832,72,53,932.72,0,0,"iPhone","Minneapolis",27,1,523,522
18833,46,33,857.5,0,0,"iPhone","Minneapolis",26,4,541,542
18834,19,32,728.25,0,0,"iPhone","Minneapolis",35,3,342,343
18835,108,26,367.21,0,0,"Android","Minneapolis",42,1,553,555
18836,30,72,1887.1,1,11.57,"iPhone","Chicago",26,4,411,411
18837,12,27,580.5,0,0,"iPhone","Minneapolis",51,3,252,254
18838,8,32,520.84,0,0,"iPhone","Milwaukee",45,2,144,144
18839,38,52,464.22,0,0,"iPhone","Milwaukee",25,13,425,424
18840,16,26,425.7,0,0,"iPhone","Chicago",24,1,253,255
18841,3,116,2904.4,1,13.64,"iPhone","Milwaukee",40,7,111,111
18842,26,55,1513.01,0,0,"iPhone","Indianapolis",51,4,421,421
18843,36,53,509.13,0,0,"Android","Milwaukee",37,5,425,424
18844,62,33,848.94,0,0,"Android","Milwaukee",26,8,541,542
18845,55,54,778.02,0,0,"iPhone","Chicago",33,3,524,523
18846,16,39,510.27,0,0,"iPhone","Chicago",37,4,234,234
18847,10,41,891.52,0,0,"iPhone","Milwaukee",41,2,132,132
18848,38,63,1667.29,1,14.38,"iPhone","Indianapolis",34,5,412,411
18849,60,21,519.77,0,0,"Android","Indianapolis",35,6,552,554
18850,45,47,967.14,0,0,"Android","Milwaukee",57,8,523,522
18851,4,61,1683.7,0,0,"iPhone","Chicago",25,3,112,111
18852,39,46,1157.11,0,0,"iPhone","Chicago",30,6,422,421
18853,29,34,503.63,0,0,"iPhone","Milwaukee",19,3,444,444
18854,13,35,291.79,0,0,"iPhone","Milwaukee",37,2,245,245
18855,43,48,913.11,0,0,"iPhone","Chicago",24,3,523,522
18856,5,28,708.41,0,0,"iPhone","Milwaukee",48,2,151,153
18857,18,44,1001.12,0,0,"iPhone","Chicago",41,3,332,332
18858,40,42,932.91,0,0,"Android","Milwaukee",35,8,532,532
18859,21,19,449.59,0,0,"Android","Minneapolis",26,4,353,355
18860,12,23,185.48,0,0,"iPhone","Chicago",30,5,255,255
18861,3,32,371.17,0,0,"iPhone","Minneapolis",28,2,145,145
18862,11,62,1219.35,0,0,"iPhone","Minneapolis",41,5,213,211
18863,15,28,690.25,0,0,"iPhone","Chicago",56,5,251,253
18864,58,44,474.91,0,0,"Android","Minneapolis",41,5,525,534
18865,14,37,1041.3,0,0,"iPhone","Chicago",24,4,231,232
18866,30,44,709.22,0,0,"Android","Chicago",39,2,424,433
18867,58,22,241.89,0,0,"iPhone","Chicago",33,1,555,555
18868,76,37,419.75,0,0,"Android","Milwaukee",41,1,535,535
18869,18,64,1732.98,1,24.14,"Android","Minneapolis",37,4,312,311
18870,19,44,1195.04,0,0,"Android","Milwaukee",49,8,331,331
18871,8,29,827.38,0,0,"iPhone","Milwaukee",35,3,151,143
18872,34,59,1490.27,0,0,"Android","Milwaukee",34,4,412,411
18873,42,32,906.2,0,0,"iPhone","Minneapolis",39,3,541,542
18874,21,59,1622.79,0,0,"iPhone","Indianapolis",41,3,312,311
18875,25,42,965.5,0,0,"Android","Minneapolis",34,8,432,432
18876,6,66,648.84,1,23.59,"Android","Minneapolis",25,2,115,113
18877,76,95,2019.04,1,19.42,"iPhone","Indianapolis",21,2,511,511
18878,22,60,1766.88,0,0,"Android","Minneapolis",33,2,312,311
18879,46,68,1716.6,1,17.55,"iPhone","Indianapolis",47,5,512,511
18880,41,33,823.79,0,0,"Android","Minneapolis",34,3,541,543
18881,17,76,1383.74,0,0,"Android","Chicago",22,5,313,311
18882,20,50,682.16,0,0,"iPhone","Chicago",34,5,324,323
18883,69,92,1130.54,0,0,"iPhone","Chicago",52,4,514,512
18884,6,53,476.93,0,0,"iPhone","Indianapolis",35,1,125,124
18885,22,60,1050.29,0,0,"iPhone","Minneapolis",36,7,314,312
18886,31,24,503.71,0,0,"iPhone","Milwaukee",31,2,452,454
18887,56,28,411.48,0,0,"iPhone","Chicago",47,2,553,555
18888,5,22,612.02,0,0,"Android","Chicago",22,2,152,154
18889,8,64,557.83,0,0,"iPhone","Chicago",22,4,115,114
18890,32,42,424.18,0,0,"Android","Indianapolis",47,4,435,435
18891,47,71,681.7,0,0,"iPhone","Chicago",32,3,515,513
18892,21,48,821.22,0,0,"Android","Indianapolis",21,4,324,323
18893,27,70,857.4,0,0,"iPhone","Chicago",45,5,414,412
18894,21,69,746.45,0,0,"Android","Milwaukee",40,5,315,313
18895,15,58,1626.82,0,0,"Android","Chicago",31,3,212,211
18896,13,47,465.99,0,0,"iPhone","Indianapolis",37,4,225,224
18897,25,37,1024.35,0,0,"Android","Milwaukee",28,6,431,432
18898,27,46,657.32,1,18.73,"iPhone","Milwaukee",47,5,424,423
18899,26,63,791.18,1,29.15,"iPhone","Minneapolis",36,5,415,413
18900,22,76,1991.66,1,21.54,"iPhone","Indianapolis",29,5,311,311
18901,40,86,1266.88,1,19.26,"iPhone","Indianapolis",33,5,513,511
18902,21,56,575.12,0,0,"iPhone","Chicago",37,4,325,324
18903,7,73,665.26,0,0,"iPhone","Chicago",45,2,115,113
18904,11,36,717.19,0,0,"iPhone","Milwaukee",28,5,242,243
18905,8,29,282.03,0,0,"iPhone","Chicago",34,2,155,145
18906,5,26,724.2,0,0,"Android","Milwaukee",45,2,151,153
18907,11,56,1173.37,0,0,"iPhone","Milwaukee",45,4,222,221
18908,7,44,1110.09,1,18.06,"Android","Chicago",37,2,131,132
18909,17,31,924.28,0,0,"iPhone","Milwaukee",39,6,341,342
18910,4,43,426.77,0,0,"iPhone","Milwaukee",42,8,135,135
18911,22,29,614.16,0,0,"iPhone","Chicago",48,2,343,344
18912,14,35,289.45,0,0,"iPhone","Minneapolis",29,3,245,245
18913,27,22,234.29,0,0,"iPhone","Chicago",23,6,455,455
18914,39,42,1124.53,0,0,"iPhone","Chicago",30,6,431,432
18915,15,27,440.37,0,0,"iPhone","Chicago",23,6,253,255
18916,152,76,2007.85,0,0,"iPhone","Milwaukee",19,5,511,511
18917,26,35,719.31,0,0,"Android","Milwaukee",24,6,442,443
18918,17,62,1672.39,0,0,"iPhone","Milwaukee",19,4,312,311
18919,22,22,498.62,0,0,"iPhone","Minneapolis",44,3,352,354
18920,34,38,943.32,0,0,"iPhone","Chicago",38,1,432,432
18921,24,65,744.9,1,6.96,"iPhone","Indianapolis",41,4,315,313
18922,29,18,395.66,0,0,"iPhone","Milwaukee",42,5,453,455
18923,6,35,747.27,0,0,"iPhone","Indianapolis",37,5,142,143
18924,14,25,329.66,0,0,"iPhone","Chicago",31,6,254,255
18925,10,45,408.37,0,0,"iPhone","Milwaukee",38,5,135,125
18926,23,22,490.6,0,0,"Android","Chicago",27,6,353,354
18927,16,26,601.48,0,0,"Android","Indianapolis",34,5,252,254
18928,14,32,738.5,0,0,"iPhone","Minneapolis",27,4,242,243
18929,65,62,1234.74,0,0,"iPhone","Milwaukee",35,7,513,511
18930,40,33,288.07,0,0,"iPhone","Chicago",31,2,545,545
18931,13,41,478.28,0,0,"iPhone","Indianapolis",43,5,235,234
18932,19,53,459.44,0,0,"iPhone","Milwaukee",40,4,325,324
18933,7,51,1085.54,0,0,"iPhone","Minneapolis",55,5,123,122
18934,10,53,792.26,0,0,"iPhone","Indianapolis",20,4,124,123
18935,34,36,315.65,0,0,"iPhone","Chicago",25,2,445,445
18936,23,41,1079.47,0,0,"iPhone","Milwaukee",43,6,331,332
18937,7,44,775.32,0,0,"iPhone","Chicago",44,7,133,133
18938,41,29,720.98,0,0,"iPhone","Milwaukee",27,2,542,543
18939,93,36,686.53,0,0,"iPhone","Minneapolis",28,5,533,543
18940,41,72,1425.75,0,0,"Android","Milwaukee",46,1,513,511
18941,15,22,276.79,0,0,"iPhone","Chicago",28,5,255,255
18942,15,45,1166.05,0,0,"Android","Milwaukee",32,4,222,221
18943,5,83,1956.37,1,16.11,"Android","Minneapolis",31,4,111,111
18944,5,35,635.04,0,0,"iPhone","Chicago",21,7,143,144
18945,13,47,522.11,0,0,"iPhone","Milwaukee",46,4,225,224
18946,14,29,627.23,0,0,"iPhone","Chicago",27,2,243,244
18947,8,62,1653.98,0,0,"iPhone","Minneapolis",31,5,112,111
18948,40,27,684.76,0,0,"iPhone","Minneapolis",44,8,551,553
18949,17,67,1579.06,1,36.68,"Android","Milwaukee",44,4,312,311
18950,8,48,570.28,0,0,"iPhone","Chicago",35,3,125,124
18951,25,20,267.59,0,0,"iPhone","Milwaukee",39,1,455,455
18952,11,17,170.35,0,0,"Android","Indianapolis",37,2,255,255
18953,22,21,183.38,0,0,"iPhone","Minneapolis",36,2,355,355
18954,22,56,942.92,0,0,"iPhone","Chicago",35,1,323,322
18955,25,75,1967.68,1,32.72,"iPhone","Minneapolis",50,3,411,411
18956,14,22,595.35,0,0,"iPhone","Minneapolis",36,1,252,254
18957,6,45,567.19,1,14.94,"Android","Milwaukee",30,3,134,124
18958,33,35,942.63,0,0,"iPhone","Chicago",25,3,441,442
18959,81,31,852.41,0,0,"iPhone","Minneapolis",30,4,541,542
18960,49,37,1085.15,0,0,"iPhone","Chicago",25,3,531,532
18961,21,70,1171.86,0,0,"iPhone","Milwaukee",25,2,314,311
18962,12,33,783.93,0,0,"iPhone","Milwaukee",34,6,242,243
18963,18,39,845.7,0,0,"iPhone","Chicago",39,3,333,333
18964,8,33,507.52,0,0,"iPhone","Chicago",38,8,144,144
18965,77,53,1144.19,0,0,"iPhone","Minneapolis",43,3,522,522
18966,9,50,619.56,0,0,"Android","Indianapolis",40,6,125,124
18967,15,25,626.7,0,0,"iPhone","Milwaukee",38,5,251,254
18968,32,39,486.12,0,0,"iPhone","Chicago",21,5,434,434
18969,67,43,1172.53,0,0,"iPhone","Chicago",23,7,531,531
18970,34,39,1093.38,0,0,"iPhone","Chicago",38,6,431,432
18971,11,56,748.54,0,0,"iPhone","Milwaukee",41,4,224,223
18972,13,53,1026.57,0,0,"iPhone","Chicago",33,2,223,222
18973,48,59,636.53,0,0,"iPhone","Milwaukee",58,2,515,514
18974,36,36,826.77,0,0,"iPhone","Minneapolis",22,2,441,443
18975,25,43,1125.83,0,0,"iPhone","Milwaukee",34,4,431,432
18976,53,38,588.78,0,0,"iPhone","Minneapolis",28,2,534,534
18977,33,42,536.13,0,0,"Android","Minneapolis",37,3,434,434
18978,37,36,780.84,0,0,"iPhone","Minneapolis",46,2,442,443
18979,29,43,468.27,0,0,"iPhone","Minneapolis",43,4,435,434
18980,22,32,428.63,0,0,"Android","Minneapolis",21,7,344,345
18981,12,28,489.73,0,0,"iPhone","Indianapolis",33,5,253,254
18982,32,68,1220.87,0,0,"iPhone","Indianapolis",26,5,413,411
18983,11,38,448.82,0,0,"Android","Chicago",23,3,235,235
18984,13,25,718.11,0,0,"Android","Chicago",43,7,251,253
18985,20,60,681.98,0,0,"iPhone","Minneapolis",20,5,315,313
18986,111,32,613.69,0,0,"Android","Minneapolis",32,3,543,544
18987,9,55,459.05,0,0,"Android","Indianapolis",26,6,125,124
18988,8,53,941.93,0,0,"iPhone","Minneapolis",37,8,123,122
18989,19,59,1167.57,0,0,"Android","Milwaukee",34,1,314,311
18990,5,22,621.05,0,0,"Android","Minneapolis",30,6,152,154
18991,39,33,705.13,0,0,"Android","Milwaukee",26,3,442,443
18992,47,26,360.29,0,0,"iPhone","Chicago",33,4,554,555
18993,11,52,1130.88,0,0,"iPhone","Milwaukee",33,3,222,222
18994,20,41,1012.84,0,0,"Android","Milwaukee",28,3,332,332
18995,10,75,771.65,0,0,"Android","Chicago",28,2,115,113
18996,36,36,814.34,0,0,"iPhone","Minneapolis",21,4,442,443
18997,16,20,303.85,0,0,"iPhone","Chicago",39,3,254,255
18998,26,30,771.74,0,0,"iPhone","Minneapolis",32,8,442,443
18999,38,50,744.58,0,0,"iPhone","Chicago",36,3,424,423
19000,50,31,290.07,0,0,"Android","Chicago",21,8,545,545
19001,20,127,2700.34,1,39.7,"iPhone","Milwaukee",41,2,311,311
19002,32,22,617.02,0,0,"Android","Milwaukee",46,3,451,454
19003,15,14,280.03,0,0,"iPhone","Indianapolis",27,10,255,255
19004,45,50,1276.14,0,0,"iPhone","Chicago",21,4,521,521
19005,15,22,579.94,0,0,"iPhone","Chicago",29,5,252,254
19006,28,25,643.1,0,0,"iPhone","Chicago",31,4,451,453
19007,7,104,3104.35,1,16.88,"Android","Chicago",39,2,111,111
19008,54,38,1137.54,0,0,"iPhone","Chicago",30,11,531,532
19009,8,49,1308.63,0,0,"iPhone","Chicago",20,2,122,121
19010,20,91,2462.83,1,21.85,"iPhone","Milwaukee",43,5,311,311
19011,37,41,1149.33,0,0,"iPhone","Minneapolis",45,2,431,432
19012,24,64,539.48,0,0,"iPhone","Milwaukee",36,4,315,314
